startId:START_ID,endId:END_ID,type:TYPE,indicator
1630,6840,EffectCause,due to
6840,4349,Constraint,of
6840,4349,Conjunctive,both
4349,7453,Conjunctive,and
6982,2651,Constraint,in
6982,2651,Action,was first proposed
5621,6752,Conjunctive,and
2573,874,Constraint,of
874,2628,Sequential,
2628,2264,Attribute,are
4606,2628,Constraint,of
2628,2231,Sequential,
2231,2096,Conjunctive,and
4649,1385,Constraint,of
1385,1810,Sequential,
1810,1385,Sequential,
1385,1018,Conjunctive,and
4469,874,Constraint,of
1699,2829,Attribute,are
658,6695,Sequential,
6695,1699,Action,can get
1699,5743,Constraint,in
3252,1699,Action,can get
1699,5743,Constraint,in
333,3660,Attribute,is
3660,5468,Sequential,
5468,5887,Sequential,
5887,3660,Attribute,is
3660,5468,Sequential,
5468,7484,Sequential,
7484,6689,Attribute,is
6689,1553,Conjunctive,and
6689,1553,Attribute,is
6907,5221,Constraint,of
5221,2494,Sequential,
2970,4614,Conjunctive,or
1017,4706,Conjunctive,or
4706,6417,Constraint,on
5299,3987,Action,lowing
3987,2494,Sequential,
3486,3712,Conjunctive,and
3486,3712,Action,satisfy
6296,3230,Constraint,of
693,7484,Sequential,
2609,1714,Constraint,in
2609,1714,Action,are stored
2609,2605,Constraint,in
2609,2605,Action,are not sorted
5756,7805,Sequential,
5756,1998,Constraint,in
5756,1998,Conjunctive,and
5756,1998,Action,are not sorted
5693,2239,Conjunctive,and
2239,1706,Constraint,as
2239,1706,Action,Here is re-garded
6772,1875,Constraint,between
1875,7538,Conjunctive,and
7538,6772,Sequential,
1875,3965,Conjunctive,and
3225,5105,Constraint,as
3225,5105,Attribute,are
5105,7244,Sequential,
7244,4054,Attribute,is
6502,2535,Attribute,are
2062,5058,Action,based
5058,456,Constraint,to
5058,456,Action,find
2493,2062,Constraint,of
2062,1295,Constraint,in
5691,3272,Sequential,
3272,2062,Constraint,of
2493,2062,Constraint,of
2493,2062,Constraint,of
2062,1353,Constraint,to
2062,1353,Action,find
1353,1295,Constraint,in
7805,6592,Constraint,in
7805,6592,Action,not sorted
7805,5313,Constraint,in
7805,5313,Action,so not sorted
5313,2493,Constraint,at
2493,2062,Constraint,of
2062,1295,Constraint,in
2493,2062,Constraint,of
2062,1295,Constraint,in
1295,3225,Action,finding
2493,2062,Constraint,of
6439,1875,Constraint,that
6439,1875,Action,shows
1875,7538,Constraint,to
1875,5674,Attribute,is
7538,3965,Conjunctive,and
2241,1875,Constraint,between
1875,6817,Conjunctive,and
6817,7538,Constraint,of
6772,1875,Constraint,between
1875,3965,Conjunctive,and
2138,7332,Action,answer
2493,2062,Constraint,of
2062,1295,Constraint,in
6375,3225,Constraint,of
3225,7406,Constraint,in
7406,6665,Action,is fixed
6375,2609,Constraint,on
2609,3781,Action,indicates
3781,6375,Constraint,of
6375,2609,Constraint,on
2609,6375,Sequential,
6375,3225,Constraint,of
3225,7406,Constraint,in
658,2545,Constraint,if
2545,3225,Constraint,of
7538,7049,Constraint,of
7049,1583,Attribute,is
7049,1583,Action,according to
7805,2474,Constraint,on
7805,2474,Action,locate
5669,4784,Attribute,is
7342,1875,Constraint,of
1875,1810,Sequential,
1810,7568,Constraint,of
7568,7296,Attribute,is
6502,2535,Attribute,are
5669,3225,Constraint,of
3225,4642,Constraint,in
5669,2535,Attribute,are
5669,4166,Conjunctive,n
5669,4166,Attribute,be
2545,2062,Constraint,of
2062,5058,Constraint,for
2062,5058,Action,comparison based
5058,2096,Constraint,for
6502,2535,Attribute,are
6502,5362,Constraint,in
6502,5362,Action,must do
3942,876,Constraint,of
3942,876,Constraint,under
1752,2494,Sequential,
2494,7297,Sequential,
7297,5221,Conjunctive,and
5221,1664,Sequential,
1664,1633,Sequential,
6439,6862,Constraint,that
6439,6862,Constraint,if
6439,6862,Action,shows
6862,3965,Action,keep
6862,3965,Action,fixed
3965,1821,Attribute,is
1821,3712,Sequential,
3712,1385,Sequential,
1385,1295,Constraint,in
1295,658,Constraint,in
1295,7800,Attribute,is
658,3965,Sequential,
6862,1699,Sequential,
95,6439,Sequential,
7242,5068,Action,gives
6502,2535,Attribute,are
5669,3225,Constraint,of
3225,4642,Constraint,in
5669,2535,Attribute,are
5669,4166,Conjunctive,n
5669,4166,Attribute,be
2545,2062,Constraint,of
2062,5058,Constraint,for
2062,5058,Action,comparison based
5058,3225,Constraint,to
5058,3225,Action,find
6502,2535,Attribute,are
6502,5362,Constraint,in
6502,5362,Action,must do
3942,333,Constraint,if
3942,333,Constraint,if
3942,333,Conjunctive,and
3942,333,Conjunctive,n
3942,333,Action,can be reached
333,5348,Conjunctive,and
333,5348,Attribute,is
333,5348,Conjunctive,and
333,5348,Attribute,is
1699,6439,Action,can be reached
1699,6439,Action,according to
333,2085,Conjunctive,and
333,2085,Attribute,is
2085,2825,Sequential,
6502,2535,Attribute,are
5669,3225,Constraint,of
3225,7049,Constraint,in
5669,6862,Sequential,
2493,2062,Constraint,of
2062,5058,Action,based
5058,7752,Constraint,to
5058,7752,Action,find
6502,2535,Attribute,are
6502,7800,Attribute,is
6502,7800,Action,where must do
2156,856,Constraint,of
6439,1810,Constraint,that
6439,1810,Constraint,in
6439,1810,Action,has shown
1810,7568,Constraint,of
7568,7805,Constraint,of
7805,2609,Constraint,on
2609,6459,Attribute,is
7568,7805,Constraint,of
7805,2609,Constraint,on
2609,1337,Attribute,is
5239,1810,Sequential,
5239,1810,Sequential,
95,4273,Constraint,of
4196,1810,Constraint,to
4196,1810,Action,corresponds
6439,6862,Constraint,that
6439,6862,Constraint,if
6439,6862,Action,shows
6862,3965,Action,is fixed
3965,1337,Attribute,is
1875,1295,Constraint,in
1295,3277,Attribute,is
658,7568,Sequential,
7791,5176,Sequential,
1875,1295,Constraint,in
1295,6862,Sequential,
6862,4051,Action,when is fixed
6862,4051,Action,got
4051,6439,Sequential,
77,1295,Conjunctive,and
1295,6439,Sequential,
282,4051,Sequential,
4051,6439,Sequential,
77,1295,Conjunctive,and
1295,6439,Sequential,
6439,710,Sequential,
710,2732,Attribute,are
1810,6665,Constraint,that
6665,1337,Attribute,is
4827,2713,Constraint,on
4827,2713,Attribute,is
2713,2096,Sequential,
2096,7179,Attribute,is
3965,5892,Constraint,as
3965,5892,Constraint,in
5892,551,Constraint,of
3751,7568,Action,holds
7568,6708,Constraint,of
6708,1875,Sequential,
1875,2804,Sequential,
4383,3424,Constraint,in
3424,6888,Conjunctive,and
3751,5616,Action,holds
3751,5616,Action,given
5616,5294,Constraint,if
5616,5294,Conjunctive,and
5616,5294,Conjunctive,n
5294,5616,Constraint,of
1019,4712,Constraint,in
1019,4712,Action,Intuitively should hold
5616,5294,Constraint,if
5294,5616,Constraint,of
7177,3647,Constraint,of
3647,4383,Conjunctive,and
433,5221,Constraint,of
6772,1875,Constraint,between
1875,3965,Conjunctive,and
6772,1875,Constraint,between
1875,3545,Conjunctive,and
3545,7538,Constraint,of
7342,1875,Constraint,of
1875,1816,Sequential,
1816,4523,Attribute,is
6930,7332,Action,answers
6502,2535,Attribute,are
6375,3225,Constraint,of
3225,7049,Constraint,in
3516,7553,Sequential,
6862,6439,Conjunctive,n
6862,6439,Action,When is fixed
6862,6439,Action,according to
6750,6817,Constraint,to
6817,7538,Constraint,of
333,707,Attribute,is
333,4172,Action,according to
4172,4979,Constraint,of
4979,3299,Sequential,
3299,7316,Sequential,
7316,4539,Sequential,
4539,925,Sequential,
6439,7342,Constraint,that
6439,7342,Constraint,from
6439,7342,Action,shows
7342,1875,Constraint,of
1875,6862,Sequential,
6862,4523,Attribute,is
6862,4385,Attribute,is
3452,1875,Constraint,at
1875,1295,Constraint,in
1295,1842,Action,decreases
1295,1842,Action,according to
1842,6862,Constraint,of
6862,3452,Action,when reaches
3452,1875,Sequential,
1875,1295,Constraint,in
1295,1842,Action,increases
1295,1842,Action,according to
1842,6862,Constraint,of
6862,1875,Sequential,
1875,1295,Constraint,in
1295,7800,Attribute,is
6862,3452,Attribute,is
1810,4977,Constraint,of
6502,2535,Attribute,are
6375,3225,Constraint,of
3225,7049,Constraint,in
6439,2896,Action,only gives
2896,1541,Constraint,of
3874,1541,Constraint,of
3495,7332,Action,will answer
6502,2535,Attribute,are
2545,3225,Constraint,of
3225,4642,Constraint,in
6502,2535,Attribute,are
6689,3657,Constraint,for
1541,7484,Action,can approach
7484,6319,Constraint,to
7595,1385,Action,discusses
1385,1071,Constraint,of
1385,1071,Action,searching
1071,2062,Constraint,on
1071,2062,Action,based
6772,1875,Constraint,between
1875,7568,Conjunctive,and
7568,777,Constraint,of
7342,1875,Constraint,of
1875,7568,Sequential,
7568,777,Constraint,of
777,3778,Attribute,is
6772,1875,Constraint,between
1875,7538,Conjunctive,and
1875,7538,Action,changing
7538,7406,Constraint,of
7406,7538,Constraint,that
7406,7538,Conjunctive,and
7406,7538,Action,conclude
7538,7406,Constraint,of
7406,4523,Attribute,is
7342,2096,Constraint,of
2096,3874,Conjunctive,and
3874,3452,Constraint,of
7342,2096,Constraint,of
2096,7484,Constraint,about
2096,7484,Attribute,is
2545,1071,Constraint,of
5414,1029,Constraint,to
5414,3338,Attribute,are
1029,1360,Conjunctive,and
1360,7406,Sequential,
2439,7232,Action,require
7232,718,Constraint,for
718,4147,Conjunctive,and
2695,5678,Constraint,to
2695,5678,Action,is proposed
2695,5678,Action,realize
2695,5678,Action,semantic based
5678,3815,Conjunctive,and
3204,3805,Sequential,
3805,4578,Conjunctive,and
4578,7406,Constraint,to
4578,7406,Action,could be used
4578,7406,Action,store
6455,2685,Conjunctive,and
2685,5957,Sequential,
4822,6347,Constraint,of
4822,6347,Action,storing
2609,3617,Constraint,to
2609,3617,Action,correspond
3617,1343,Constraint,of
1343,4087,Conjunctive,and
4087,2939,Constraint,to
4087,2939,Action,corresponds
6643,3054,Constraint,to
6643,3054,Conjunctive,and
6643,3054,Action,support
3617,1343,Constraint,of
2939,6324,Constraint,of
2939,6324,Attribute,is
5439,6609,Constraint,of
6609,2727,EffectCause,due to
2727,6915,Constraint,of
6915,6056,Sequential,
6056,2370,Constraint,of
3700,7406,Constraint,from
7406,1343,Constraint,into
1343,3617,Constraint,with
3700,7406,Constraint,from
7406,1343,Constraint,into
1343,3617,Constraint,with
2958,5301,Constraint,of
2609,4996,Conjunctive,or
4996,1208,Constraint,to
4996,1208,Action,corresponds
1208,3805,Constraint,of
3770,1208,Constraint,between
1208,6482,Action,reflect
6482,6643,Constraint,as
3874,1208,Constraint,of
1208,6747,Attribute,is
6747,2064,Constraint,to
6747,2064,Action,belonging
2064,1208,Constraint,of
3805,7406,Action,representing
7406,3073,Constraint,in
7406,3073,Action,described
3538,3874,Sequential,
3874,4563,Constraint,by
3874,4563,Action,is indicated
5630,570,Constraint,to
5630,2317,Attribute,is
1853,2545,Action,has
2545,310,Constraint,of
310,5940,Constraint,in
5940,5905,Constraint,as
2404,5636,Action,requires
5636,2357,Constraint,of
2609,4996,Conjunctive,or
4996,1208,Constraint,to
4996,1208,Action,corresponds
1208,3805,Constraint,of
3770,1208,Constraint,between
1208,6482,Action,reflect
6482,6643,Constraint,as
3874,1208,Constraint,of
1208,6747,Attribute,is
6747,2064,Constraint,to
6747,2064,Action,belonging
2064,1208,Constraint,of
3805,7406,Action,representing
7406,3073,Constraint,in
7406,3073,Action,described
3538,3874,Sequential,
3874,4563,Constraint,by
3874,4563,Action,is indicated
5630,570,Constraint,to
5630,2317,Attribute,is
1853,2545,Action,has
2545,310,Constraint,of
310,5940,Constraint,in
5940,5905,Constraint,as
2404,5636,Action,requires
5636,2357,Constraint,of
6583,7049,Constraint,to
6583,7049,Action,are dedicated
7538,1068,Action,has
1068,2063,Constraint,of
2063,664,Sequential,
664,5496,Conjunctive,and
4015,1897,Conjunctive,and
4015,701,Attribute,are
4015,1897,Action,usually have
1897,2470,Sequential,
4161,2865,Constraint,in
2865,7461,Action,resembles
7461,4161,Conjunctive,but
4161,2865,Constraint,in
2865,7746,Constraint,for
2865,7746,Attribute,is
7746,7623,Conjunctive,and
2270,2671,Action,named
2671,5432,Constraint,for
2270,2671,Action,named
2671,5432,Constraint,for
5432,7276,Action,organizes
3798,2682,Conjunctive,and
2682,7276,Sequential,
7276,6609,Constraint,of
2270,2671,Action,named
2671,5432,Constraint,for
5432,2013,Action,Moreover preserves
2013,1387,Constraint,between
147,2013,Action,represent
2013,1387,Constraint,between
1387,3006,Constraint,so as
1387,3006,Constraint,to
1387,3006,Conjunctive,and
1387,1150,Attribute,implement
3006,1944,Sequential,
1944,2214,Sequential,
2214,3151,Conjunctive,and
2013,7331,Constraint,in
2013,7331,Action,is prevailing
2013,5054,Action,reflects
5054,1387,Constraint,between
5165,4885,Attribute,is
658,4156,Sequential,
4156,4766,Constraint,of
4156,4766,Action,is composed
4766,2463,Sequential,
2463,5721,Conjunctive,and
658,4398,Sequential,
4398,5438,Attribute,is
5438,3686,Constraint,of
5571,5479,Constraint,in
5479,2013,Constraint,by
2013,4599,Constraint,in
2013,7233,Constraint,in
2013,7233,Action,is preserved
2013,1853,Constraint,to
2013,1853,Action,organize much better
147,3020,Action,should satisfy
4512,6252,Sequential,
6252,2370,Constraint,of
2370,1387,Constraint,between
2013,1387,Constraint,between
1387,1444,Constraint,in
1387,1444,Action,should be kept
1387,7158,Sequential,
7158,4340,Constraint,by
7158,4340,Action,are designed
4340,5197,Action,according to
1094,5994,Action,already refines
5994,141,Constraint,to
733,7302,Action,guarantee
7302,7073,Constraint,of
7073,2188,Constraint,at
2924,7762,Action,matches
7762,3784,Action,thinking
3784,5994,Constraint,of
557,512,Sequential,
512,5292,Action,including
5292,1944,Sequential,
1944,2214,Sequential,
2214,1734,Conjunctive,and
5206,5328,Constraint,of
5206,5328,Action,preserving
5328,3983,Constraint,that
5328,3983,Attribute,is
3983,6519,Constraint,by
3983,6519,Action,should be guided
6519,1944,Sequential,
1944,2860,Conjunctive,and
1743,7109,Constraint,of
7109,3073,Constraint,in
7109,3073,Action,is depicted
1743,7109,Constraint,of
7109,1814,Action,includes
1814,4831,Sequential,
4831,7540,Sequential,
7540,6386,Sequential,
6386,7629,Conjunctive,and
4831,2628,Constraint,for
4831,4358,Attribute,is
2628,471,Constraint,of
471,6793,Constraint,in
126,6772,Sequential,
6772,3530,Constraint,between
3530,7313,Conjunctive,and
3225,1853,Action,contains
7540,2628,Constraint,for
7540,4358,Attribute,is
2628,2058,Constraint,of
210,4067,Constraint,of
4067,5292,Action,are considered here
5292,1944,Sequential,
1944,1427,Sequential,
1427,2214,Sequential,
2214,1734,Conjunctive,and
210,4067,Constraint,of
4067,5121,Constraint,by
4067,5121,Action,are expressed
471,5828,Conjunctive,but
5892,7647,Sequential,
3784,5165,Sequential,
5165,1657,Sequential,
1657,6106,Constraint,between
1657,6106,Action,is set up
6106,13,Conjunctive,and
13,2512,Constraint,in
13,2512,Conjunctive,and
13,2512,Action,stored
2512,1389,Attribute,is
2512,309,Constraint,into
2512,309,Constraint,in
309,4067,Constraint,before
309,4067,Action,doing
4027,5208,Constraint,in
5208,2512,Constraint,of
2743,2512,Sequential,
4027,1821,Action,should well support
1821,2322,Constraint,for
2322,1821,Sequential,
1821,2466,Constraint,for
7629,7021,Constraint,for
7629,4358,Attribute,is
7021,3801,Conjunctive,and
3801,2671,Constraint,of
2671,2512,Constraint,in
2671,2512,Action,is stored
1106,3256,Constraint,to
1106,3256,Action,corresponds
3256,2512,Constraint,in
3116,3237,Sequential,
3237,5312,Action,stores
5312,2671,Constraint,of
6980,4125,Action,keeps
4125,4691,Constraint,of
4691,5261,Constraint,in
4691,3256,Constraint,to
4691,3256,Action,corresponds
3881,5457,Constraint,like
5457,2834,Conjunctive,and
2834,4397,Sequential,
2671,4199,Constraint,to
2671,4199,Action,index
4199,7554,Sequential,
7554,5738,Sequential,
5738,7657,Sequential,
2470,3811,Conjunctive,but
5607,2013,Constraint,to
5607,2013,Action,encode
2013,3470,Constraint,of
3470,5083,Constraint,in
5607,2013,Constraint,to
5607,2013,Action,encode
2013,3470,Constraint,of
3470,5083,Constraint,in
5083,5857,Action,provides
471,2628,Constraint,as
2628,2202,Conjunctive,and
2628,2202,Action,creates
6676,1387,Action,normalize
1387,2628,Constraint,as
2628,5527,Conjunctive,and
2628,5527,Action,returns
5527,3971,Constraint,in
3971,13,Constraint,as
5607,1636,Action,plays
1636,2924,Constraint,of
1636,2924,Action,mapping
2924,1853,Conjunctive,and
1853,5259,Sequential,
5259,5400,Constraint,into
5259,5400,Constraint,at
7860,7261,Conjunctive,and
7860,7261,Action,returns
7261,3971,Constraint,in
3971,13,Constraint,as
2671,7121,Constraint,to
2671,7121,Action,index
7121,3220,Sequential,
2671,7121,Constraint,to
2671,7121,Action,index
7121,3220,Sequential,
3220,5976,Action,provides
5488,2064,Sequential,
2064,5488,Sequential,
5488,2064,Sequential,
2064,1853,Action,finds out
1853,3378,Constraint,to
1853,3378,Action,belonging
2336,3225,Attribute,is
3225,3220,Constraint,in
7731,1853,Sequential,
7403,2671,Constraint,in
7403,2178,Action,contains
2178,4611,Sequential,
2376,1853,Sequential,
7403,2671,Constraint,from
2045,7443,Sequential,
1853,2336,Sequential,
2336,7605,Constraint,inside
2336,7605,Attribute,are
2671,7677,Action,puts together
7677,1836,Constraint,in
1836,6063,Constraint,so as
1836,6063,Constraint,to
1836,6063,Action,achieve
4013,6258,Constraint,of
1962,1268,Constraint,to
1962,1268,Action,corresponds
1268,7552,Constraint,as
1268,7552,Constraint,in
1268,7552,Action,depicted
2436,1268,Constraint,of
2436,1268,Action,consists
2136,2671,Constraint,to
2671,3700,Sequential,
250,2528,Constraint,of
3693,2138,Constraint,of
3693,2138,Action,consists
13,1387,Constraint,of
13,1387,Constraint,of
3808,1387,Constraint,of
1992,6907,Action,representing
6907,5165,Constraint,of
3693,2138,Constraint,of
3693,2138,Action,consists
2657,13,Constraint,of
7554,3332,Action,represents
3332,7554,Conjunctive,and
3332,7554,Action,is passed over
7554,525,Action,represents
525,2189,Constraint,of
13,1387,Constraint,of
13,1387,Constraint,of
1992,6907,Action,representing
6907,6556,Constraint,of
3693,2138,Constraint,of
3693,2138,Action,consists
392,5607,Constraint,of
525,2189,Constraint,of
13,1387,Constraint,of
3693,2138,Constraint,of
3693,2138,Action,consists
13,5707,Constraint,of
392,5607,Constraint,of
3947,5707,Constraint,of
40,6456,Constraint,between
6456,1268,Constraint,in
1268,5494,Action,re-flects
5494,6456,Constraint,between
6456,1268,Constraint,in
1268,6456,Conjunctive,and
6456,1932,Constraint,in
2609,2089,Attribute,is
2089,40,Constraint,of
40,6456,Constraint,between
2196,6639,Action,defines
6639,1387,Constraint,between
1387,2671,Constraint,in
658,2196,Sequential,
2196,236,Attribute,is
2609,2196,Sequential,
2196,2417,Action,satisfies
4194,2826,Attribute,is
2089,40,Constraint,of
